name,cas,chemcode,species,td50_log_min,td50_min,td50_log_mean,td50_mean,td50_log_median,td50_median,td50_harmonic,td50_log_harmonic,smiles,carc_class_multi,carc_class
AZINPHOSMETHYL,86-50-0,gus,m,0.6009728956867483,3.99,4.886072056677523,1.2e+30,1.2148438480476977,16.4,13.24348027557573,3.052602539744229,COP(=S)(OC)SCn1nnc2ccccc2c1=O,3.0,1.0
HC BLUE NO. 2,33229-34-4,hb2,m,2.9867717342662448,970.0,9.444847078632687,2e+30,3.9111576087399764,8150.0,5580.882883256347,10.932521830891444,O=[N+]([O-])c1cc(N(CCO)CCO)ccc1NCCO,1.0,0.0
HEXACHLOROCYCLOPENTADIENE,77-47-4,hcc,m,-0.9172146296835499,0.121,7.874661799566839,2.4999999999999996e+30,0.32701122055550474,2.125,0.9283768280836441,0.717992773782331,ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl,4.0,1.0
HEXACHLOROETHANE,67-72-1,hce,r,0.9041743682841635,8.02,9.15526702915024,2.2727272727272723e+30,2.9410142437055695,873.0,70.93852321958602,6.51252980880872,ClC(Cl)(Cl)C(Cl)(Cl)Cl,2.0,1.0
HC RED NO. 3,2871-01-4,hcr,m,2.4653828514484184,292.0,10.255167059026178,2.5e+30,3.4561774646262036,3210.0,960.9976516316707,9.221784609888186,Nc1ccc(NCCO)c([N+](=O)[O-])c1,2.0,0.0
"2,4-HEXADIENAL (89% trans,trans-, 11% cis,trans-)",142-83-6,hxd,m,1.6503075231319364,44.7,9.18230663372032,2.3809523809523807e+30,2.4456042032735974,279.0,190.2284599240967,6.738913600083014,CC=CC=CC=O,2.0,1.0
4-HEXYLRESORCINOL,136-77-6,hxl,m,2.5658478186735176,368.0,19.446815974396905,5.833333333333332e+30,31.0,1e+31,1731.2027532304219,14.9211466352647,CCCCCCc1ccc(O)cc1O,1.0,0.0
HC YELLOW 4,59820-43-8,hy4,m,2.667452952889954,465.0,28.424313904808177,9.090909090909088e+30,31.0,1e+31,5115.0,36.3215521897517,O=[N+]([O-])c1ccc(NCCO)c(OCCO)c1,0.0,0.0
HYDRAZOBENZENE,122-66-7,hzb,m,0.5502283530550941,3.55,4.16074174945168,9.523809523809524e+29,1.2576785748691846,18.1,10.446920937109276,2.787883576063197,c1ccc(NNc2ccccc2)cc1,3.0,1.0
ICRF-159,21416-87-5,i59,m,0.8115750058705934,6.48,8.44046596230399,2.3529411764705882e+30,1.7299742856995557,53.7,25.043822458334095,4.1088595215414,CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,3.0,1.0
ISOBUTYRALDEHYDE,78-84-2,iba,m,2.3710678622717363,235.0,20.142263578843583,5.999999999999998e+30,31.0,1e+31,2258.6489738979153,17.60287473297509,CC(C)C=O,0.0,0.0
IODINATED GLYCEROL,5634-39-9,iog,m,1.608526033577194,40.6,3.8804862595427543,4.761904761904762e+29,2.571708831808688,373.0,182.06469841650323,5.809169305894142,CC(I)C1OCC(CO)O1,3.0,1.0
"3,3'-IMINOBIS-1-PROPANOL DIMETHANESULFONATE(ESTER).HCl",3458-22-8,ipd,m,-0.21041928783557454,0.616,9.830816880220748,3.0769230769230766e+30,0.6998377258672457,5.01,2.3382411315150295,1.4230576646666555,CS(=O)(=O)OCCCNCCCOS(C)(=O)=O.[Cl-].[H+],4.0,1.0
ISOPHOSPHAMIDE,3778-73-2,ipp,m,-0.5214335044061567,0.301,8.396972213852333,2.631578947368421e+30,0.5599066250361125,3.63,1.3461396762203872,0.9617681274352922,O=P1(NCCCl)OCCCN1CCCl,4.0,1.0
ISOBUTENE,115-11-7,isb,m,3.550228353055094,3550.0,21.241334091843104,6.363636363636363e+30,31.0,1e+31,24501.319834866725,21.14502596001006,C=C(C)C,0.0,0.0
ISOBUTYL NITRITE,542-56-3,isn,m,1.5526682161121932,35.7,12.893675470704082,3.684210526315789e+30,2.6263403673750423,423.0,202.40523971220207,7.858098495810221,CC(C)CON=O,2.0,0.0
ISOPHORONE,78-59-1,isp,m,2.307496037913213,203.0,8.590596675907744,1.9999999999999998e+30,3.0827853703164503,1210.0,765.7713863070242,8.207659710541199,CC1=CC(=O)CC(C)(C)C1,2.0,0.0
LITHOCHOLIC ACID,434-13-9,lch,m,2.699837725867246,501.0,8.613798552357753,2e+30,3.0348710380208224,1085.0,1174.2528931140469,8.442886954765317,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,2.0,0.0
l-EPINEPHRINE.HCl,55-31-2,lep,m,0.6720978579357175,4.7,20.95228504377398,6.666666666666665e+30,31.0,1e+31,20.740474744681677,5.891998980422966,CNCC(O)c1ccc(O)c(O)c1.[Cl-].[H+],3.0,1.0
D-LIMONENE,5989-27-5,lmn,m,2.3096301674258988,204.0,17.951778967370448,5.333333333333332e+30,31.0,1e+31,1196.3510302409343,13.049280925736268,C=C(C)C1CC=C(C)CC1,1.0,0.0
N-METHYLOLACRYLAMIDE,924-42-5,maa,m,1.1139433523068367,13.0,4.960610669050514,1.111111111111111e+30,1.7442929831226763,55.5,40.12456252892451,4.189016699823299,C=CC(=O)NCO,3.0,1.0
MELAMINE,108-78-1,mae,m,2.173186268412274,149.0,13.161971158628356,3.571428571428571e+30,3.6297873837985826,4265.0,1248.607153471474,10.72296517944587,Nc1nc(N)nc(N)n1,1.0,0.0
MALATHION,121-75-5,mal,r,1.823474229170301,66.6,8.134871426658004,1.764705882352941e+30,3.5877109650189114,3870.0,492.1726585159715,8.238250573023711,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,2.0,0.0
METHACRYLONITRILE,126-98-7,man,m,2.2041199826559246,160.0,20.57049966985015,6.363636363636363e+30,31.0,1e+31,554.3795557819462,12.966835680600918,C=C(C)C#N,1.0,0.0
1-AMINO-2-METHYLANTHRAQUINONE,82-28-0,maq,m,1.5327543789924978,34.1,10.34388257916255,2.8571428571428566e+30,2.2405492482826,174.0,129.69750581646088,6.400513302440898,Cc1ccc2c(c1N)C(=O)c1ccccc1C2=O,2.0,1.0
alpha-METHYLBENZYL ALCOHOL,98-85-1,mba,m,1.711807229041191,51.5,10.291523378612775,2.631578947368421e+30,3.103803720955957,1270.0,393.36284765739373,8.332527878195132,CC(O)c1ccccc1,2.0,0.0
"3,3'-DIMETHOXYBENZIDINE-4,4'-DIISOCYANATE",91-93-0,mbc,m,2.870403905279027,742.0,6.491243743155039,1.0526315789473684e+30,3.437750562820388,2740.0,2267.3420160503483,8.91778909707532,COc1cc(-c2ccc(N=C=O)c(OC)c2)ccc1N=C=O,2.0,0.0
"4,4'-METHYLENEDIANILINE.2HCl",13552-44-8,mdd,m,1.0969100130080565,12.5,3.53936809315048,6.06060606060606e+29,1.8109042806687004,64.7,41.901623163202444,4.122539584595804,Nc1ccc(Cc2ccc(N)cc2)cc1.[Cl-].[Cl-].[H+].[H+],3.0,1.0
alpha-METHYLDOPA SESQUIHYDRATE,41372-08-1,mds,m,2.77232170672292,592.0,23.58849616116504,7.272727272727271e+30,31.0,1e+31,6183.456059646348,23.486175665331352,CC(N)(Cc1ccc(O)c(O)c1)C(=O)O.CC(N)(Cc1ccc(O)c(O)c1)C(=O)O.O.O.O,0.0,0.0
METHYLEUGENOL,93-15-2,mee,m,0.9827233876685453,9.61,2.202478511606642,1.1494252873563217e+29,1.7331972651065695,54.1,37.168831215342834,3.965195779046142,C=CCc1ccc(OC)c(OC)c1,3.0,1.0
2-METHYLIMIDAZOLE,693-98-1,mei,m,2.1172712956557644,131.0,5.242941406659146,8.333333333333333e+29,2.934487881353176,860.0,667.2811111595094,7.147196920430886,Cc1ncc[nH]1,2.0,1.0
MICHLER'S KETONE,90-94-8,mke,m,0.6875289612146344,4.87,3.1552999763949594,5.263157894736842e+29,1.724275869600789,53.0,13.621235576343382,3.126080548491446,CN(C)c1ccc(C(=O)c2ccc(N(C)C)cc2)cc1,3.0,1.0
MALAOXON,1634-78-2,mlx,m,2.4712917110589387,296.0,15.73192258874284,4.5454545454545446e+30,3.509202522331103,3230.0,1288.4967440682972,11.564834940656516,CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC,1.0,0.0
"4,4'-METHYLENEBIS(N,N-DIMETHYL)BENZENAMINE",101-61-1,mmd,m,1.2148438480476977,16.4,3.923237554439254,6.25e+29,2.3117331916850654,205.0,59.44062709707552,4.742368153458534,CN(C)c1ccc(Cc2ccc(N(C)C)cc2)cc1,3.0,1.0
DIMETHYL METHYLPHOSPHONATE,756-79-6,mmp,m,2.2278867046136734,169.0,4.06826139301065,3.846153846153846e+29,2.965536621504314,925.5,652.0431641917564,6.983204630500577,COP(C)(=O)OC,2.0,1.0
METHYL CARBAMATE,598-55-0,mmt,m,1.3283796034387378,21.3,9.338425127970785,2.3809523809523807e+30,2.9907826918031377,979.0,122.10342733364493,6.754737063764452,COC(N)=O,2.0,1.0
2-METHYL-1-NITROANTHRAQUINONE,129-15-7,mnq,m,0.00860017176191757,1.02,4.321576410799073,9.090909090909091e+29,1.8762270561289278,76.3,7.21806231181304,2.7105898806505846,Cc1ccc2c(c1[N+](=O)[O-])C(=O)c1ccccc1C2=O,3.0,1.0
"FENAMINOSULF, FORMULATED",140-56-7,mob,m,2.1818435879447726,152.0,20.638184089877917,6.363636363636363e+30,31.0,1e+31,625.3436842956495,13.59054958808372,CN(C)c1ccc(N=NS(=O)(=O)[O-])cc1.[Na+],1.0,0.0
MOLYBDENUM TRIOXIDE,1313-27-5,mot,m,-0.11350927482751812,0.77,7.303348193475214,2e+30,1.6670538931499683,49.95,7.361515853611183,2.7369121693877427,O=[Mo](=O)=O,3.0,1.0
METHYLPHENIDATE.HCl,298-59-9,mph,m,1.9618954736678504,91.6,9.871755799406646,2.631578947368421e+30,2.4082399653118496,256.0,211.54116674663797,6.889942692408469,COC(=O)C(c1ccccc1)C1CCCCN1.[Cl-].[H+],2.0,1.0
METHYL PARATHION,298-00-0,mpr,m,1.7641761323903307,58.1,25.18610861453984,7.999999999999998e+30,31.0,1e+31,396.64117968323325,17.730790223384528,COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,0.0,0.0
MANGANESE (II) SULFATE MONOHYDRATE,10034-96-5,msm,m,2.586587304671755,386.0,21.274748806980188,6.428571428571426e+30,31.0,1e+31,4110.807452659556,19.18732741133848,O.O=S(=O)([O-])[O-].[Mn+2],0.0,0.0
dl-MENTHOL,15356-70-4,mth,m,3.1492191126553797,1410.0,14.48521467643034,4e+30,3.7351398121217647,5440.0,4411.227181379453,12.36566601848483,CC1CCC(C(C)C)C(O)C1,1.0,0.0
4-NITROANTHRANILIC ACID,619-17-0,naa,m,3.220108088040055,1660.0,18.579088592308242,5.454545454545453e+30,31.0,1e+31,7710.169082908087,16.16283784155146,Nc1cc([N+](=O)[O-])ccc1C(=O)O,1.0,0.0
5-NITRO-o-ANISIDINE,99-59-2,,m,1.1072099696478683,12.8,4.217250344084512,6.06060606060606e+29,2.404833716619938,254.0,113.8731699225154,5.605187701537988,COc1ccc([N+](=O)[O-])cc1N,3.0,1.0
3-NITRO-p-ACETOPHENETIDE,1777-84-0,nap,m,3.3560258571931225,2270.0,18.594419313411663,5.454545454545453e+30,31.0,1e+31,8086.367326998384,16.25719257120541,CCOc1ccc(NC(C)=O)cc1[N+](=O)[O-],1.0,0.0
n-BUTYL CHLORIDE,109-69-3,nbc,m,1.6074550232146685,40.5,11.309322062411336,2.999999999999999e+30,3.2059865288426614,1610.0,299.01765286203795,8.490001074156133,CCCCCl,2.0,0.0
6-NITROBENZIMIDAZOLE,94-52-0,nbi,m,2.525044807036845,335.0,12.21286679932452,3.333333333333333e+30,2.8819549713396007,762.0,736.6468674869483,9.146318896629452,O=[N+]([O-])c1ccc2nc[nH]c2c1,2.0,0.0
p-NITROBENZOIC ACID,62-23-7,nbz,m,2.294466226161593,197.0,13.425906947408535,3.7499999999999993e+30,3.433521501822211,2745.0,760.2340012057958,9.815877133088895,O=C(O)c1ccc([N+](=O)[O-])cc1,1.0,0.0
"1,5-NAPHTHALENEDIAMINE",2243-62-1,nda,m,1.6821450763738317,48.1,3.5401334249786562,4e+29,2.3729120029701067,236.0,147.82215343047727,5.487446315316338,Nc1cccc2c(N)cccc12,3.0,1.0
N-(1-NAPHTHYL)ETHYLENEDIAMINE.2HCl,1465-25-4,ned,m,1.6190933306267428,41.6,18.146492821629614,5.454545454545453e+30,31.0,1e+31,240.72292787766375,10.912333186769185,NCCNc1cccc2ccccc12.[Cl-].[Cl-].[H+].[H+],1.0,0.0
CLONITRALID,1420-04-8,nic,m,2.2430380486862944,175.0,19.51759469882222,5.833333333333332e+30,31.0,1e+31,1812.656246613804,15.819573196616577,NCCO.O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,1.0,0.0
NITROFEN,1836-75-5,nif,m,1.8075350280688534,64.2,9.290815381804421,2.3684210526315782e+30,2.757433191994627,573.0,266.4505528274448,7.242129343665017,O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1,2.0,1.0
NICKEL (II) SULFATE HEXAHYDRATE,10101-97-0,nih,m,0.31806333496276157,2.08,24.880942502879705,7.999999999999998e+30,31.0,1e+31,12.447876447876448,5.84882787435062,O.O.O.O.O.O.O=S(=O)([O-])[O-].[Ni+2],3.0,1.0
NITHIAZIDE,139-94-6,nit,m,2.1172712956557644,131.0,11.56628120139848,3.0769230769230766e+30,3.278753600952829,1900.0,657.4397611329855,9.082664502593568,CCNC(=O)Nc1ncc([N+](=O)[O-])s1,2.0,0.0
1-NITRONAPHTHALENE,86-57-7,nnp,m,2.7067177823367587,509.0,25.354050215699324,7.999999999999998e+30,31.0,1e+31,2914.6767422334174,23.490849131185442,O=[N+]([O-])c1cccc2ccccc12,0.0,0.0
NAPHTHALENE,91-20-3,nth,m,1.089905111439398,12.3,10.686172674027501,2.999999999999999e+30,2.2121876044039577,163.0,68.0317784025206,5.872886332617418,c1ccc2ccccc2c1,3.0,1.0
5-NITRO-o-TOLUIDINE,99-55-8,nto,m,1.4424797690644486,27.7,9.153192484869864,2.3529411764705882e+30,2.459392487759231,288.0,156.22955751556856,6.738009794524155,Cc1ccc([N+](=O)[O-])cc1N,2.0,1.0
p-NITROTOLUENE,99-99-0,ntr,m,2.4099331233312946,257.0,9.129308761490902,2.1428571428571427e+30,3.2441625251788597,1780.0,1043.8666703261094,8.789802347152312,Cc1ccc([N+](=O)[O-])cc1,2.0,0.0
o-ANISIDINE.HCl,134-29-2,oas,m,1.4440447959180762,27.8,9.859177231965358,2.6086956521739123e+30,2.9708116108725178,935.0,97.01292509893612,6.4569368456413345,COc1ccccc1N.[Cl-].[H+],2.0,1.0
o-NITROANISOLE,91-23-6,oni,m,0.5987905067631151,3.97,4.203309212754073,6.756756756756756e+29,2.450772749244587,282.5,43.984993590924674,4.764953583869133,COc1ccccc1[N+](=O)[O-],3.0,1.0
o-NITROTOLUENE,88-72-2,ont,m,0.26245108973042947,1.83,1.9769451979977133,533.6330985915492,2.03342375548695,108.0,14.319110328056484,3.37781547512723,Cc1ccccc1[N+](=O)[O-],3.0,1.0
OXYMETHOLONE,434-07-1,oxm,r,0.6803355134145632,4.79,10.670678293015945,2.941176470588235e+30,2.444044795918076,278.0,61.40334499116848,6.233564999900382,CC12CC(=CO)C(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O,2.0,1.0
OXAZEPAM,604-75-1,ozp,m,1.2278867046136734,16.9,5.693552877761857,1.276595744680851e+30,1.8981764834976764,79.1,61.66309787813867,4.8652912721918105,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,3.0,1.0
POLYSORBATE 80,9005-65-6,p80,m,3.41161970596323,2580.0,15.484682073963278,4.166666666666666e+30,5.428798908776283,274500.0,14133.261620600386,15.355532545761578,CCCCCCCCC=CCCCCCCCC(=O)OCCOCC(OCCO)C1OC(OCCO)CC1OCCO,1.0,0.0
p-CHLOROANILINE.HCl,20265-96-7,pah,m,0.8819549713396005,7.62,6.57887768101885,1.6666666666666665e+30,1.8354567424997303,69.85,31.07933962325782,4.21367526428092,Nc1ccc(Cl)cc1.[Cl-].[H+],3.0,1.0
PARATHION,56-38-2,par,m,0.3159703454569177,2.07,8.569260137802551,2.5e+30,1.2656372475326783,18.45,9.096930830331704,2.8915880672516483,CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,3.0,1.0
p-ANISIDINE.HCl,20265-97-8,pas,m,2.69284691927723,493.0,18.303569242683924,5.384615384615383e+30,31.0,1e+31,3776.248660523747,15.147116498116597,COc1ccc(N)cc1.[Cl-].[H+],1.0,0.0
PROBENECID,57-66-9,pbc,m,2.326335860928751,212.0,4.888881448934294,7.142857142857143e+29,2.8064401191070107,646.0,603.5944283967035,6.98861668425717,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,2.0,1.0
POLYBROMINATED BIPHENYL MIXTURE,67774-32-7,pbm,m,-1.1904402853647322,0.0645,0.5664166518899045,2.325581395348837e+29,-0.27245874297144357,0.534,0.4087943068528961,0.3471030060788671,Brc1cc(Br)c(-c2cc(Br)c(Br)cc2Br)cc1Br,4.0,1.0
p-CRESIDINE,120-71-8,pcr,m,1.6503075231319364,44.7,2.468400514973343,788.506896551724,2.4785664955938436,301.0,146.52434820555925,5.379126915595529,COc1ccc(C)cc1N,3.0,1.0
PHENAZOPYRIDINE.HCl,136-40-3,pdm,m,1.8518696007297664,71.1,8.289353849634955,2e+30,2.8369567370595505,687.0,252.92273037230242,7.028152938453699,Nc1ccc(N=Nc2ccccc2)c(N)n1.[Cl-].[H+],2.0,1.0
PHENESTERIN,3546-10-9,pes,m,-0.7375489102695706,0.183,3.512799772836471,1.111111111111111e+30,0.07554696139253074,1.19,0.78593555746542,0.6051034460857166,CC(C)CCCC(C)C1CCC2C3CC=C4CC(OC(=O)Cc5ccc(N(CCCl)CCCl)cc5)CCC4(C)C3CCC12C,4.0,1.0
PROPYLENE GLYCOL MONO-t-BUTYL ETHER,57018-52-7,pgm,m,2.8344207036815328,683.0,6.717863510275191,1.2e+30,3.296665190261531,1980.0,2376.898662943475,8.72005237626923,CC(O)COC(C)(C)C,2.0,0.0
PHTHALIC ANHYDRIDE,85-44-9,pha,m,3.6532125137753435,4500.0,23.574585398900652,7.272727272727271e+30,31.0,1e+31,21285.483638167,24.041367034809983,O=C1OC(=O)c2ccccc21,0.0,0.0
p-PHENYLENEDIAMINE.2HCl,624-18-0,phd,m,2.392696953259666,247.0,17.0196828442774,4.999999999999999e+30,17.17415243152408,5e+30,1512.1657613550174,12.587289967384887,Nc1ccc(N)cc1.[Cl-].[Cl-].[H+].[H+],1.0,0.0
PHTHALAMIDE,88-96-0,pht,m,2.858537197569639,722.0,17.640154357538094,4.999999999999999e+30,18.51871324897031,5e+30,6025.32444776738,16.43286151972807,NC(=O)c1ccccc1C(N)=O,1.0,0.0
1-PHENYL-2-THIOUREA,103-85-5,phu,m,2.123851640967086,133.0,22.36790912333607,6.999999999999998e+30,31.0,1e+31,534.3928035982009,14.601939151041014,NC(=S)Nc1ccccc1,1.0,0.0
PHOSPHAMIDON,13171-21-6,pmd,m,1.2787536009528289,19.0,18.820178514610834,5.833333333333332e+30,31.0,1e+31,92.94930389593895,8.62991260697593,CCN(CC)C(=O)C(Cl)=C(C)OP(=O)(OC)OC,2.0,0.0
1-PHENYL-3-METHYL-5-PYRAZOLONE,89-25-8,pmp,m,3.568201724066995,3700.0,28.256820172406698,8.999999999999998e+30,31.0,1e+31,37000.0,40.35611594821662,CC1=NN(c2ccccc2)C(=O)C1,0.0,0.0
PROMETHAZINE.HCl,58-33-3,pmz,m,1.0128372247051722,10.3,15.135878973907309,4.5454545454545446e+30,2.621176281775035,418.0,64.71936387300707,6.968457775047088,CC(CN1c2ccccc2Sc2ccccc21)N(C)C.[Cl-].[H+],2.0,1.0
PENTAERYTHRITOL TETRANITRATE WITH 80% D-LACTOSE MONOHYDRATE,78-11-5,pnd,m,2.6190933306267428,416.0,15.995610620493741,4.444444444444443e+30,4.6470125470476615,53000.0,5569.72922871954,14.669714461927892,O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],1.0,0.0
PHENFORMIN.HCl,834-28-6,pnf,m,1.561101383649056,36.4,28.056110138364907,8.999999999999998e+30,31.0,1e+31,364.0,24.863180675632595,NC(N)=NC(N)=NCCc1ccccc1.[Cl-].[H+],0.0,0.0
PHENOL,108-95-2,pnl,m,2.123851640967086,133.0,16.973761810686632,4.9999999999999987e+30,17.633585864201507,5e+30,572.1616870891959,11.56166970272742,Oc1ccccc1,1.0,0.0
PENTACHLOROANISOLE,1825-21-4,pnt,m,1.3944516808262162,24.8,9.329300455619284,2.5e+30,2.0646451044827465,125.7,81.12328759195724,5.799311458506114,COc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,3.0,1.0
N-PHENYL-p-PHENYLENEDIAMINE.HCl,2198-59-6,ppd,m,2.2068258760318495,161.0,25.25352054794706,7.999999999999998e+30,31.0,1e+31,916.9251336898396,20.202352548718448,Nc1ccc(Nc2ccccc2)cc1.[Cl-].[H+],0.0,0.0
p-QUINONE DIOXIME,105-11-3,pqd,m,2.0253058652647704,106.0,10.200796889382074,2.5e+30,3.4382763363268602,3895.0,556.2891930683911,8.826164650482186,O=Nc1ccc(NO)cc1,2.0,0.0
C.I. PIGMENT RED 3,2425-85-6,pr3,m,2.82020145948564,661.0,5.339168728246248,4.761904761904762e+29,4.139879086401237,13800.0,3569.6113112558032,9.419972959346731,Cc1ccc(NN=C2C(=O)C=Cc3ccccc32)c([N+](=O)[O-])c1,2.0,0.0
PROFLAVINE.HCl HEMIHYDRATE,952-23-8,prf,m,1.421603926869831,26.4,13.230672522944912,3.8461538461538454e+30,2.404833716619938,254.0,122.62646870125329,7.270469242514967,Nc1ccc2cc3ccc(N)cc3nc2c1.Nc1ccc2cc3ccc(N)cc3nc2c1.O.[Cl-].[Cl-].[H+].[H+],2.0,1.0
PRIMIDONE,125-33-7,pri,m,0.9111576087399766,8.15,3.7774660528874735,5.8823529411764705e+29,1.8970180447711757,78.9,53.01216757239795,4.582470160332079,CCC1(c2ccccc2)C(=O)NCNC1=O,3.0,1.0
"DIELDRIN, PHOTO-",13366-73-9,ptd,m,-0.4854522473397139,0.327,5.284049109989305,1.6666666666666665e+30,0.34768829626614695,2.245,1.0220313228023372,0.7515896142364187,ClC1C2(Cl)C3C4C5OC5C5C4C1(Cl)C(Cl)(C53)C2(Cl)Cl,4.0,1.0
PENICILLIN VK,132-98-9,pvk,m,2.7015679850559273,503.0,12.571757293844122,3.333333333333333e+30,4.008600171761918,10200.0,1900.8972375739597,10.743046313218883,CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)[O-].[K+],1.0,0.0
PIVALOLACTONE,1955-45-9,pvl,m,2.187520720836463,154.0,11.269107185312205,3.0769230769230766e+30,2.6830470382388496,482.0,393.49018600233757,7.958184213497792,CC1(C)COC1=O,2.0,0.0
"1,2-EPOXYBUTANE",106-88-7,pxb,m,1.4871383754771865,30.7,5.522703278459386,1.0526315789473684e+30,2.6483600109809315,445.0,174.8827919638493,6.091909936438508,CCC1CO1,2.0,1.0
PHENYLEPHRINE.HCl,61-76-7,pyh,m,2.4345689040341987,272.0,10.225530524768388,2.5e+30,3.4794037392318806,3200.0,1584.0586856890443,9.618655199884852,CNCC(O)c1cccc(O)c1.[Cl-].[H+],1.0,0.0
PYRIDINE,110-86-1,pyr,m,0.8536982117761743,7.14,5.03266458203567,1.0344827586206897e+30,1.8727388274726688,74.6,50.8119821643704,4.672599046738252,c1ccncc1,3.0,1.0
PYRAZINAMIDE,98-96-4,pza,m,2.250420002308894,178.0,13.180000911865362,3.6363636363636365e+30,3.714329759745233,5180.0,645.4200283802433,9.787823609802363,NC(=O)c1cnccn1,1.0,0.0
C.I. PIGMENT RED 23,6471-49-4,r23,m,4.17897694729317,15100.0,15.514191168183673,4.166666666666666e+30,4.852178228740782,78600.0,41052.67842934419,15.885071777738789,COc1ccc([N+](=O)[O-])cc1NN=C1C(=O)C(C(=O)Nc2cccc([N+](=O)[O-])c2)=Cc2ccccc21,1.0,0.0
RHODAMINE 6G,989-38-8,rho,m,1.5378190950732742,34.5,22.156642346447946,6.923076923076921e+30,31.0,1e+31,245.97130088247616,13.491453836427748,CCN=c1cc2oc3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OCC)c-2cc1C.[Cl-].[H+],1.0,0.0
RIDDELLIINE,23246-96-0,rid,m,-1.5734887386354248,0.0267,1.9124195827241628,6.89655172413793e+29,-0.20760831050174613,0.62,0.23489319997018668,0.21390127743957207,C=C1CC(=CC)C(=O)OC2CCN3CC=C(COC(=O)C1(O)CO)C23,4.0,1.0
RESORCINOL,108-46-3,rsr,m,1.9242792860618816,84.0,13.093020739378192,3.6363636363636365e+30,3.27415784926368,1880.0,473.5959957471617,9.373163620394342,Oc1cccc(O)c1,2.0,0.0
SALICYLAZOSULFAPYRIDINE,599-79-1,sal,m,2.1583624920952498,144.0,9.948321786515152,2.3809523809523807e+30,3.629409599102719,4260.0,1364.6021343057005,9.582827037949853,O=C(O)C1=CC(=NNc2ccc(S(=O)(=O)Nc3ccccn3)cc2)C=CC1=O,1.0,0.0
3-SULFOLENE,77-79-2,sfl,m,1.4885507165004443,30.8,14.086987277321828,4e+30,3.5088880078148907,3655.0,261.1141434754167,9.416912921652354,O=S1(=O)CC=CC1,2.0,0.0
SCOPOLAMINE HYDROBROMIDE TRIHYDRATE,6533-68-2,sht,m,2.494154594018443,312.0,28.149415459401848,8.999999999999998e+30,31.0,1e+31,3120.0,33.32073238305203,CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12.O.O.O.[Br-].[H+],0.0,0.0
SELENIUM SULFIDE,7446-34-6,sls,m,0.7881683711411677,6.14,1.6996540258262638,120.05684210526316,1.8407332346118068,69.3,23.17549658334031,3.493352460560225,S=[Se],3.0,1.0
SUCCINIC ANHYDRIDE,108-30-5,sua,m,3.113943352306837,1300.0,25.478511619502193,7.999999999999998e+30,31.0,1e+31,10178.631051752922,27.03986650099007,O=C1CCC(=O)O1,0.0,0.0
SULFISOXAZOLE,127-69-5,sxx,m,2.130333768495006,135.0,10.582892644801877,2.5e+30,4.075546961392531,11900.0,1386.4203484652958,10.644946121356446,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,1.0,0.0
"2,3,5,6-TETRACHLORO-4-NITROANISOLE",2438-88-2,tan,m,1.2810333672477277,19.1,10.815448236166066,3.0769230769230766e+30,2.0253058652647704,106.0,57.29858450801035,5.551689922653826,COc1c(Cl)c(Cl)c([N+](=O)[O-])c(Cl)c1Cl,3.0,1.0
"4,4'-THIOBIS(6-tert-BUTYL-m-CRESOL)",96-69-5,tbb,m,2.292256071356476,196.0,10.785019638334106,2.857142857142857e+30,2.668545851323868,466.5,530.5496674793433,8.26308990410539,Cc1cc(O)c(C(C)(C)C)cc1Sc1cc(C(C)(C)C)c(O)cc1C,2.0,0.0
TRIBROMOMETHANE,75-25-2,tbe,m,1.6127838567197355,41.0,9.245335579463813,2.3529411764705882e+30,2.8169038393756605,656.0,209.16998890172638,7.118387935550743,BrC(Br)Br,2.0,1.0
tert-BUTYLHYDROQUINONE,1948-33-0,tbq,m,2.45178643552429,283.0,18.49755932711797,5.555555555555555e+30,31.0,1e+31,1124.9779364748729,13.083958171537587,CC(C)(C)c1cc(O)ccc1O,1.0,0.0
TOLBUTAMIDE,64-77-7,tbu,m,4.383815365980431,24200.0,28.338381536598046,8.999999999999998e+30,31.0,1e+31,241999.99999999997,44.41428540519026,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,0.0,0.0
